,date,price ($/Gal)
5065,2003-01-03,0.921
5066,2003-01-02,0.888
5067,2002-12-31,0.879
5068,2002-12-30,0.884
5069,2002-12-27,0.925
5070,2002-12-26,0.92
5071,2002-12-24,0.913
5072,2002-12-23,0.886
5073,2002-12-20,0.85
5074,2002-12-19,0.85
5075,2002-12-18,0.827
5076,2002-12-17,0.807
5077,2002-12-16,0.831
5078,2002-12-13,0.793
5079,2002-12-12,0.771
5080,2002-12-11,0.744
5081,2002-12-10,0.742
5082,2002-12-09,0.729
5083,2002-12-06,0.725
5084,2002-12-05,0.728
5085,2002-12-04,0.722
5086,2002-12-03,0.752
5087,2002-12-02,0.755
5088,2002-11-27,0.74
5089,2002-11-26,0.722
5090,2002-11-25,0.716
5091,2002-11-22,0.747
5092,2002-11-21,0.73
5093,2002-11-20,0.729
5094,2002-11-19,0.707
5095,2002-11-18,0.719
5096,2002-11-15,0.68
5097,2002-11-14,0.671
5098,2002-11-13,0.665
5099,2002-11-12,0.68
5100,2002-11-11,0.68
5101,2002-11-08,0.681
5102,2002-11-07,0.685
5103,2002-11-06,0.703
5104,2002-11-05,0.724
5105,2002-11-04,0.73
5106,2002-11-01,0.738
5107,2002-10-31,0.737
5108,2002-10-30,0.727
5109,2002-10-29,0.714
5110,2002-10-28,0.724
5111,2002-10-25,0.74
5112,2002-10-24,0.762
5113,2002-10-23,0.755
5114,2002-10-22,0.758
5115,2002-10-21,0.771
5116,2002-10-18,0.808
5117,2002-10-17,0.811
5118,2002-10-16,0.818
5119,2002-10-15,0.821
5120,2002-10-14,0.83
5121,2002-10-11,0.811
5122,2002-10-10,0.82
5123,2002-10-09,0.812
5124,2002-10-08,0.814
5125,2002-10-07,0.814
5126,2002-10-04,0.813
5127,2002-10-03,0.814
5128,2002-10-02,0.85
5129,2002-10-01,0.851
5130,2002-09-30,0.826
5131,2002-09-27,0.82
5132,2002-09-26,0.816
5133,2002-09-25,0.834
5134,2002-09-24,0.826
5135,2002-09-23,0.82
5136,2002-09-20,0.81
5137,2002-09-19,0.812
5138,2002-09-18,0.815
5139,2002-09-17,0.801
5140,2002-09-16,0.798
5141,2002-09-13,0.801
5142,2002-09-12,0.781
5143,2002-09-11,0.8
5144,2002-09-10,0.799
5145,2002-09-09,0.796
5146,2002-09-06,0.785
5147,2002-09-05,0.773
5148,2002-09-04,0.759
5149,2002-09-03,0.728
5150,2002-08-30,0.775
5151,2002-08-29,0.774
5152,2002-08-28,0.757
5153,2002-08-27,0.76
5154,2002-08-26,0.746
5155,2002-08-23,0.746
5156,2002-08-22,0.752
5157,2002-08-21,0.762
5158,2002-08-20,0.746
5159,2002-08-19,0.742
5160,2002-08-16,0.743
5161,2002-08-15,0.737
5162,2002-08-14,0.714
5163,2002-08-13,0.704
5164,2002-08-12,0.701
5165,2002-08-09,0.681
5166,2002-08-08,0.682
5167,2002-08-07,0.674
5168,2002-08-06,0.679
5169,2002-08-05,0.668
5170,2002-08-02,0.679
5171,2002-08-01,0.673
5172,2002-07-31,0.692
5173,2002-07-30,0.708
5174,2002-07-29,0.683
5175,2002-07-26,0.687
5176,2002-07-25,0.685
5177,2002-07-24,0.681
5178,2002-07-23,0.662
5179,2002-07-22,0.675
5180,2002-07-19,0.706
5181,2002-07-18,0.702
5182,2002-07-17,0.712
5183,2002-07-16,0.715
5184,2002-07-15,0.703
5185,2002-07-12,0.709
5186,2002-07-11,0.699
5187,2002-07-10,0.674
5188,2002-07-09,0.674
5189,2002-07-08,0.675
5190,2002-07-03,0.695
5191,2002-07-02,0.693
5192,2002-07-01,0.688
5193,2002-06-28,0.684
5194,2002-06-27,0.681
5195,2002-06-26,0.67
5196,2002-06-25,0.673
5197,2002-06-24,0.684
5198,2002-06-21,0.658
5199,2002-06-20,0.667
5200,2002-06-19,0.656
5201,2002-06-18,0.657
5202,2002-06-17,0.668
5203,2002-06-14,0.668
5204,2002-06-13,0.664
5205,2002-06-12,0.64
5206,2002-06-11,0.621
5207,2002-06-10,0.62
5208,2002-06-07,0.626
5209,2002-06-06,0.626
5210,2002-06-05,0.629
5211,2002-06-04,0.634
5212,2002-06-03,0.628
5213,2002-05-31,0.628
5214,2002-05-30,0.627
5215,2002-05-29,0.642
5216,2002-05-28,0.66
5217,2002-05-24,0.66
5218,2002-05-23,0.671
5219,2002-05-22,0.68
5220,2002-05-21,0.671
5221,2002-05-20,0.68
5222,2002-05-17,0.682
5223,2002-05-16,0.68
5224,2002-05-15,0.677
5225,2002-05-14,0.709
5226,2002-05-13,0.694
5227,2002-05-10,0.675
5228,2002-05-09,0.666
5229,2002-05-08,0.665
5230,2002-05-07,0.654
5231,2002-05-06,0.647
5232,2002-05-03,0.663
5233,2002-05-02,0.661
5234,2002-05-01,0.671
5235,2002-04-30,0.691
5236,2002-04-29,0.692
5237,2002-04-26,0.685
5238,2002-04-25,0.677
5239,2002-04-24,0.667
5240,2002-04-23,0.664
5241,2002-04-22,0.655
5242,2002-04-19,0.656
5243,2002-04-18,0.649
5244,2002-04-17,0.65
5245,2002-04-16,0.642
5246,2002-04-15,0.632
5247,2002-04-12,0.602
5248,2002-04-11,0.647
5249,2002-04-10,0.674
5250,2002-04-09,0.671
5251,2002-04-08,0.685
5252,2002-04-05,0.681
5253,2002-04-04,0.687
5254,2002-04-03,0.705
5255,2002-04-02,0.708
5256,2002-04-01,0.69
5257,2002-03-28,0.67
5258,2002-03-27,0.663
5259,2002-03-26,0.653
5260,2002-03-25,0.629
5261,2002-03-22,0.633
5262,2002-03-21,0.657
5263,2002-03-20,0.648
5264,2002-03-19,0.652
5265,2002-03-18,0.649
5266,2002-03-15,0.636
5267,2002-03-14,0.629
5268,2002-03-13,0.637
5269,2002-03-12,0.63
5270,2002-03-11,0.627
5271,2002-03-08,0.614
5272,2002-03-07,0.606
5273,2002-03-06,0.591
5274,2002-03-05,0.606
5275,2002-03-04,0.589
5276,2002-03-01,0.591
5277,2002-02-28,0.577
5278,2002-02-27,0.562
5279,2002-02-26,0.563
5280,2002-02-25,0.536
5281,2002-02-22,0.553
5282,2002-02-21,0.555
5283,2002-02-20,0.541
5284,2002-02-19,0.545
5285,2002-02-15,0.561
5286,2002-02-14,0.559
5287,2002-02-13,0.561
5288,2002-02-12,0.547
5289,2002-02-11,0.566
5290,2002-02-08,0.541
5291,2002-02-07,0.53
5292,2002-02-06,0.532
5293,2002-02-05,0.545
5294,2002-02-04,0.543
5295,2002-02-01,0.558
5296,2002-01-31,0.538
5297,2002-01-30,0.522
5298,2002-01-29,0.526
5299,2002-01-28,0.538
5300,2002-01-25,0.544
5301,2002-01-24,0.539
5302,2002-01-23,0.526
5303,2002-01-22,0.516
5304,2002-01-18,0.509
5305,2002-01-17,0.511
5306,2002-01-16,0.52
5307,2002-01-15,0.506
5308,2002-01-14,0.505
5309,2002-01-11,0.524
5310,2002-01-10,0.547
5311,2002-01-09,0.522
5312,2002-01-08,0.555
5313,2002-01-07,0.557
5314,2002-01-04,0.569
5315,2002-01-03,0.549
5316,2002-01-02,0.563
5317,2001-12-31,0.535
5318,2001-12-28,0.551
5319,2001-12-27,0.57
5320,2001-12-26,0.581
5321,2001-12-21,0.532
5322,2001-12-20,0.529
5323,2001-12-19,0.546
5324,2001-12-18,0.537
5325,2001-12-17,0.517
5326,2001-12-14,0.513
5327,2001-12-13,0.473
5328,2001-12-12,0.466
5329,2001-12-11,0.456
5330,2001-12-10,0.469
5331,2001-12-07,0.482
5332,2001-12-06,0.472
5333,2001-12-05,0.506
5334,2001-12-04,0.516
5335,2001-12-03,0.534
5336,2001-11-30,0.522
5337,2001-11-29,0.503
5338,2001-11-28,0.515
5339,2001-11-27,0.524
5340,2001-11-26,0.495
5341,2001-11-21,0.52
5342,2001-11-20,0.52
5343,2001-11-19,0.506
5344,2001-11-16,0.505
5345,2001-11-15,0.501
5346,2001-11-14,0.542
5347,2001-11-13,0.592
5348,2001-11-12,0.581
5349,2001-11-09,0.614
5350,2001-11-08,0.595
5351,2001-11-07,0.559
5352,2001-11-06,0.557
5353,2001-11-05,0.561
5354,2001-11-02,0.569
5355,2001-11-01,0.576
5356,2001-10-31,0.594
5357,2001-10-30,0.616
5358,2001-10-29,0.622
5359,2001-10-26,0.612
5360,2001-10-25,0.61
5361,2001-10-24,0.619
5362,2001-10-23,0.598
5363,2001-10-22,0.607
5364,2001-10-19,0.616
5365,2001-10-18,0.591
5366,2001-10-17,0.601
5367,2001-10-16,0.609
5368,2001-10-15,0.61
5369,2001-10-12,0.656
5370,2001-10-11,0.656
5371,2001-10-10,0.637
5372,2001-10-09,0.637
5373,2001-10-08,0.633
5374,2001-10-05,0.632
5375,2001-10-04,0.643
5376,2001-10-03,0.627
5377,2001-10-02,0.633
5378,2001-10-01,0.646
5379,2001-09-28,0.65
5380,2001-09-27,0.645
5381,2001-09-26,0.638
5382,2001-09-25,0.603
5383,2001-09-24,0.667
5384,2001-09-21,0.667
5385,2001-09-20,0.684
5386,2001-09-19,0.693
5387,2001-09-18,0.709
5388,2001-09-17,0.768
5389,2001-09-14,0.822
5390,2001-09-13,0.776
5391,2001-09-12,0.8
5392,2001-09-11,0.871
5393,2001-09-10,0.816
5394,2001-09-07,0.821
5395,2001-09-06,0.803
5396,2001-09-05,0.798
5397,2001-09-04,0.786
5398,2001-08-31,0.794
5399,2001-08-30,0.778
5400,2001-08-29,0.793
5401,2001-08-28,0.803
5402,2001-08-27,0.779
5403,2001-08-24,0.774
5404,2001-08-23,0.761
5405,2001-08-22,0.759
5406,2001-08-21,0.761
5407,2001-08-20,0.744
5408,2001-08-17,0.732
5409,2001-08-16,0.766
5410,2001-08-15,0.767
5411,2001-08-14,0.781
5412,2001-08-13,0.767
5413,2001-08-10,0.771
5414,2001-08-09,0.763
5415,2001-08-08,0.752
5416,2001-08-07,0.757
5417,2001-08-06,0.744
5418,2001-08-03,0.752
5419,2001-08-02,0.754
5420,2001-08-01,0.726
5421,2001-07-31,0.728
5422,2001-07-30,0.725
5423,2001-07-27,0.729
5424,2001-07-26,0.732
5425,2001-07-25,0.718
5426,2001-07-24,0.697
5427,2001-07-23,0.696
5428,2001-07-20,0.693
5429,2001-07-19,0.669
5430,2001-07-18,0.676
5431,2001-07-17,0.678
5432,2001-07-16,0.689
5433,2001-07-13,0.69
5434,2001-07-12,0.709
5435,2001-07-11,0.704
5436,2001-07-10,0.729
5437,2001-07-09,0.74
5438,2001-07-06,0.751
5439,2001-07-05,0.73
5440,2001-07-03,0.734
5441,2001-07-02,0.726
5442,2001-06-29,0.726
5443,2001-06-28,0.713
5444,2001-06-27,0.714
5445,2001-06-26,0.737
5446,2001-06-25,0.741
5447,2001-06-22,0.741
5448,2001-06-21,0.75
5449,2001-06-20,0.746
5450,2001-06-19,0.778
5451,2001-06-18,0.775
5452,2001-06-15,0.812
5453,2001-06-14,0.837
5454,2001-06-13,0.807
5455,2001-06-12,0.816
5456,2001-06-11,0.792
5457,2001-06-08,0.776
5458,2001-06-07,0.767
5459,2001-06-06,0.774
5460,2001-06-05,0.766
5461,2001-06-04,0.767
5462,2001-06-01,0.771
5463,2001-05-31,0.791
5464,2001-05-30,0.798
5465,2001-05-29,0.8
5466,2001-05-25,0.817
5467,2001-05-24,0.828
5468,2001-05-23,0.845
5469,2001-05-22,0.843
5470,2001-05-21,0.838
5471,2001-05-18,0.828
5472,2001-05-17,0.807
5473,2001-05-16,0.797
5474,2001-05-15,0.796
5475,2001-05-14,0.791
5476,2001-05-11,0.833
5477,2001-05-10,0.837
5478,2001-05-09,0.848
5479,2001-05-08,0.83
5480,2001-05-07,0.824
5481,2001-05-04,0.843
5482,2001-05-03,0.842
5483,2001-05-02,0.802
5484,2001-05-01,0.815
5485,2001-04-30,0.787
5486,2001-04-27,0.786
5487,2001-04-26,0.789
5488,2001-04-25,0.774
5489,2001-04-24,0.749
5490,2001-04-23,0.761
5491,2001-04-20,0.776
5492,2001-04-19,0.793
5493,2001-04-18,0.784
5494,2001-04-17,0.806
5495,2001-04-16,0.822
5496,2001-04-12,0.804
5497,2001-04-11,0.801
5498,2001-04-10,0.79
5499,2001-04-09,0.748
5500,2001-04-06,0.732
5501,2001-04-05,0.741
5502,2001-04-04,0.738
5503,2001-04-03,0.718
5504,2001-04-02,0.693
5505,2001-03-30,0.724
5506,2001-03-29,0.73
5507,2001-03-28,0.72
5508,2001-03-27,0.754
5509,2001-03-26,0.748
5510,2001-03-23,0.741
5511,2001-03-22,0.741
5512,2001-03-21,0.737
5513,2001-03-20,0.713
5514,2001-03-19,0.704
5515,2001-03-16,0.719
5516,2001-03-15,0.73
5517,2001-03-14,0.726
5518,2001-03-13,0.747
5519,2001-03-12,0.768
5520,2001-03-09,0.755
5521,2001-03-08,0.773
5522,2001-03-07,0.797
5523,2001-03-06,0.801
5524,2001-03-05,0.794
5525,2001-03-02,0.775
5526,2001-03-01,0.765
5527,2001-02-28,0.78
5528,2001-02-27,0.8
5529,2001-02-26,0.788
5530,2001-02-23,0.781
5531,2001-02-22,0.759
5532,2001-02-21,0.771
5533,2001-02-20,0.778
5534,2001-02-16,0.778
5535,2001-02-15,0.782
5536,2001-02-14,0.788
5537,2001-02-13,0.796
5538,2001-02-12,0.814
5539,2001-02-09,0.85
5540,2001-02-08,0.88
5541,2001-02-07,0.876
5542,2001-02-06,0.88
5543,2001-02-05,0.873
5544,2001-02-02,0.878
5545,2001-02-01,0.828
5546,2001-01-31,0.868
5547,2001-01-30,0.858
5548,2001-01-29,0.901
5549,2001-01-26,0.933
5550,2001-01-25,0.89
5551,2001-01-24,0.859
5552,2001-01-23,0.918
5553,2001-01-22,0.924
5554,2001-01-19,0.915
5555,2001-01-18,0.902
5556,2001-01-17,0.873
5557,2001-01-16,0.878
5558,2001-01-12,0.854
5559,2001-01-11,0.844
5560,2001-01-10,0.86
5561,2001-01-09,0.8
5562,2001-01-08,0.821
5563,2001-01-05,0.858
5564,2001-01-04,0.828
5565,2001-01-03,0.817
5566,2001-01-02,0.868
5567,2000-12-29,0.79
5568,2000-12-28,0.761
5569,2000-12-27,0.791
5570,2000-12-26,0.795
5571,2000-12-22,0.782
5572,2000-12-21,0.717
5573,2000-12-20,0.716
5574,2000-12-19,0.798
5575,2000-12-18,0.85
5576,2000-12-15,0.851
5577,2000-12-14,0.842
5578,2000-12-13,0.863
5579,2000-12-12,0.932
5580,2000-12-11,0.941
5581,2000-12-08,0.907
5582,2000-12-07,0.958
5583,2000-12-06,1.018
5584,2000-12-05,0.967
5585,2000-12-04,1.01
5586,2000-12-01,0.969
5587,2000-11-30,1.017
5588,2000-11-29,1.003
5589,2000-11-28,0.991
5590,2000-11-27,1.054
5591,2000-11-24,1.098
5592,2000-11-22,1.098
5593,2000-11-21,1.078
5594,2000-11-20,1.096
5595,2000-11-17,1.083
5596,2000-11-16,1.041
5597,2000-11-15,1.09
5598,2000-11-14,1.084
5599,2000-11-13,1.054
5600,2000-11-10,1.041
5601,2000-11-09,1.037
5602,2000-11-08,0.997
5603,2000-11-07,0.972
5604,2000-11-06,0.936
5605,2000-11-03,0.932
5606,2000-11-02,0.942
5607,2000-11-01,0.951
5608,2000-10-31,0.952
5609,2000-10-30,0.949
5610,2000-10-27,0.949
5611,2000-10-26,0.98
5612,2000-10-25,0.966
5613,2000-10-24,1.009
5614,2000-10-23,1.002
5615,2000-10-20,0.969
5616,2000-10-19,0.949
5617,2000-10-18,0.967
5618,2000-10-17,0.969
5619,2000-10-16,0.986
5620,2000-10-13,1.025
5621,2000-10-12,1.086
5622,2000-10-11,1.022
5623,2000-10-10,1.041
5624,2000-10-09,0.979
5625,2000-10-06,0.948
5626,2000-10-05,0.945
5627,2000-10-04,0.973
5628,2000-10-03,0.984
5629,2000-10-02,0.969
5630,2000-09-29,0.941
5631,2000-09-28,0.931
5632,2000-09-27,0.965
5633,2000-09-26,0.949
5634,2000-09-25,0.957
5635,2000-09-22,0.98
5636,2000-09-21,1.008
5637,2000-09-20,1.039
5638,2000-09-19,1.049
5639,2000-09-18,1.059
5640,2000-09-15,1.055
5641,2000-09-14,1.04
5642,2000-09-13,1.039
5643,2000-09-12,1.1
5644,2000-09-11,1.098
5645,2000-09-08,1.033
5646,2000-09-07,1.061
5647,2000-09-06,1.026
5648,2000-09-05,1.005
5649,2000-09-01,1.0
5650,2000-08-31,0.958
5651,2000-08-30,1.015
5652,2000-08-29,1.021
5653,2000-08-28,1.023
5654,2000-08-25,0.984
5655,2000-08-24,0.965
5656,2000-08-23,0.967
5657,2000-08-22,0.914
5658,2000-08-21,0.931
5659,2000-08-18,0.91
5660,2000-08-17,0.895
5661,2000-08-16,0.875
5662,2000-08-15,0.865
5663,2000-08-14,0.884
5664,2000-08-11,0.865
5665,2000-08-10,0.87
5666,2000-08-09,0.855
5667,2000-08-08,0.832
5668,2000-08-07,0.806
5669,2000-08-04,0.841
5670,2000-08-03,0.821
5671,2000-08-02,0.801
5672,2000-08-01,0.8
5673,2000-07-31,0.776
5674,2000-07-28,0.787
5675,2000-07-27,0.79
5676,2000-07-26,0.785
5677,2000-07-25,0.776
5678,2000-07-24,0.773
5679,2000-07-21,0.788
5680,2000-07-20,0.816
5681,2000-07-19,0.82
5682,2000-07-18,0.824
5683,2000-07-17,0.804
5684,2000-07-14,0.818
5685,2000-07-13,0.824
5686,2000-07-12,0.803
5687,2000-07-11,0.788
5688,2000-07-10,0.78
5689,2000-07-07,0.789
5690,2000-07-06,0.791
5691,2000-07-05,0.803
5692,2000-06-30,0.835
5693,2000-06-29,0.848
5694,2000-06-28,0.818
5695,2000-06-27,0.823
5696,2000-06-26,0.805
5697,2000-06-23,0.805
5698,2000-06-22,0.817
5699,2000-06-21,0.787
5700,2000-06-20,0.775
5701,2000-06-19,0.744
5702,2000-06-16,0.75
5703,2000-06-15,0.781
5704,2000-06-14,0.795
5705,2000-06-13,0.795
5706,2000-06-12,0.785
5707,2000-06-09,0.752
5708,2000-06-08,0.751
5709,2000-06-07,0.757
5710,2000-06-06,0.762
5711,2000-06-05,0.755
5712,2000-06-02,0.764
5713,2000-06-01,0.767
5714,2000-05-31,0.752
5715,2000-05-30,0.778
5716,2000-05-26,0.781
5717,2000-05-25,0.804
5718,2000-05-24,0.798
5719,2000-05-23,0.761
5720,2000-05-22,0.772
5721,2000-05-19,0.8
5722,2000-05-18,0.812
5723,2000-05-17,0.786
5724,2000-05-16,0.801
5725,2000-05-15,0.801
5726,2000-05-12,0.789
5727,2000-05-11,0.79
5728,2000-05-10,0.742
5729,2000-05-09,0.723
5730,2000-05-08,0.71
5731,2000-05-05,0.685
5732,2000-05-04,0.706
5733,2000-05-03,0.695
5734,2000-05-02,0.742
5735,2000-05-01,0.725
5736,2000-04-28,0.727
5737,2000-04-27,0.735
5738,2000-04-26,0.723
5739,2000-04-25,0.73
5740,2000-04-24,0.743
5741,2000-04-20,0.777
5742,2000-04-19,0.798
5743,2000-04-18,0.736
5744,2000-04-17,0.735
5745,2000-04-14,0.704
5746,2000-04-13,0.708
5747,2000-04-12,0.705
5748,2000-04-11,0.67
5749,2000-04-10,0.672
5750,2000-04-07,0.684
5751,2000-04-06,0.699
5752,2000-04-05,0.702
5753,2000-04-04,0.683
5754,2000-04-03,0.734
5755,2000-03-31,0.774
5756,2000-03-30,0.778
5757,2000-03-29,0.744
5758,2000-03-28,0.75
5759,2000-03-27,0.723
5760,2000-03-24,0.699
5761,2000-03-23,0.7
5762,2000-03-22,0.695
5763,2000-03-21,0.683
5764,2000-03-20,0.704
5765,2000-03-17,0.739
5766,2000-03-16,0.738
5767,2000-03-15,0.73
5768,2000-03-14,0.769
5769,2000-03-13,0.799
5770,2000-03-10,0.791
5771,2000-03-09,0.835
5772,2000-03-08,0.817
5773,2000-03-07,0.879
5774,2000-03-06,0.857
5775,2000-03-03,0.852
5776,2000-03-02,0.851
5777,2000-03-01,0.826
5778,2000-02-29,0.806
5779,2000-02-28,0.799
5780,2000-02-25,0.803
5781,2000-02-24,0.773
5782,2000-02-23,0.763
5783,2000-02-22,0.752
5784,2000-02-18,0.762
5785,2000-02-17,0.759
5786,2000-02-16,0.779
5787,2000-02-15,0.772
5788,2000-02-14,0.769
5789,2000-02-11,0.756
5790,2000-02-10,0.757
5791,2000-02-09,0.765
5792,2000-02-08,0.718
5793,2000-02-07,0.799
5794,2000-02-04,0.836
5795,2000-02-03,0.831
5796,2000-02-02,0.794
5797,2000-02-01,0.8
5798,2000-01-31,0.769
5799,2000-01-28,0.758
5800,2000-01-27,0.764
5801,2000-01-26,0.788
5802,2000-01-25,0.822
5803,2000-01-24,0.838
5804,2000-01-21,0.912
5805,2000-01-20,0.92
5806,2000-01-19,0.842
5807,2000-01-18,0.797
5808,2000-01-14,0.764
5809,2000-01-13,0.726
5810,2000-01-12,0.732
5811,2000-01-11,0.744
5812,2000-01-10,0.734
5813,2000-01-07,0.745
5814,2000-01-06,0.734
5815,2000-01-05,0.715
5816,2000-01-04,0.729
